Global DOF,Value
530,0.000000000000e+00
531,0.000000000000e+00
532,-0.000000000000e+00
533,-2.010883852168e-06
534,0.000000000000e+00
535,-1.230838070735e-04
536,0.000000000000e+00
537,0.000000000000e+00
538,-0.000000000000e+00
539,-2.012192966533e-06
540,0.000000000000e+00
541,-1.250964754643e-04
542,0.000000000000e+00
543,0.000000000000e+00
544,-0.000000000000e+00
545,-2.013299175511e-06
546,0.000000000000e+00
547,-1.271101697827e-04
548,0.000000000000e+00
549,0.000000000000e+00
550,-0.000000000000e+00
551,-2.014218314893e-06
552,0.000000000000e+00
553,-1.291247098965e-04
554,0.000000000000e+00
555,0.000000000000e+00
556,-0.000000000000e+00
557,-2.014966578002e-06
558,0.000000000000e+00
559,-1.311399320221e-04
560,0.000000000000e+00
561,0.000000000000e+00
562,-0.000000000000e+00
563,-2.015560519690e-06
564,0.000000000000e+00
565,-1.331556890869e-04
566,0.000000000000e+00
567,0.000000000000e+00
568,-0.000000000000e+00
569,-2.016017060333e-06
570,0.000000000000e+00
571,-1.351718510975e-04
572,0.000000000000e+00
573,0.000000000000e+00
574,-0.000000000000e+00
575,-2.016353489804e-06
576,0.000000000000e+00
577,-1.371883055102e-04
578,0.000000000000e+00
579,0.000000000000e+00
580,-0.000000000000e+00
581,-2.016587471496e-06
582,0.000000000000e+00
583,-1.392049576063e-04
584,-0.000000000000e+00
585,0.000000000000e+00
586,0.000000000000e+00
587,-2.016737046298e-06
588,0.000000000000e+00
589,-1.412217308717e-04
590,0.000000000000e+00
591,0.000000000000e+00
592,0.000000000000e+00
593,-2.016820636585e-06
594,-0.000000000000e+00
595,-1.432385673797e-04
596,-0.000000000000e+00
597,-0.000000000000e+00
598,-0.000000000000e+00
599,-2.016857050220e-06
600,0.000000000000e+00
601,-1.452554281785e-04
602,0.000000000000e+00
603,0.000000000000e+00
604,-0.000000000000e+00
605,-2.016865484528e-06
