Row,Col,K Value
516,510,-1.37292955799999900e+16
516,516,2.74585911599999800e+16
516,522,-1.37292955799999900e+16
517,511,-7.36537031999998281e+13
517,515,-4.20878303999998984e+13
517,517,1.47307406399999656e+14
517,521,1.05219575999999766e+13
517,523,-7.36537031999998281e+13
517,527,3.15658727999999219e+13
518,512,-1.14095519999999727e+13
518,514,6.51974399999998535e+12
518,518,2.28191039999999453e+13
518,520,-1.62993599999999707e+12
518,524,-1.14095519999999727e+13
518,526,-4.88980799999998828e+12
519,513,-1.05572564999999959e+05
519,519,2.11145129999999917e+05
519,525,-1.05572564999999959e+05
520,512,-4.88980799999998828e+12
520,514,2.71655999999999316e+12
520,518,-1.62993599999999609e+12
520,520,5.97643199999998535e+12
520,524,6.51974399999998438e+12
520,526,2.71655999999999316e+12
521,511,3.15658727999999219e+13
521,515,1.75365959999999570e+13
521,517,1.05219575999999766e+13
521,521,3.85805111999999062e+13
521,523,-4.20878303999998984e+13
521,527,1.75365959999999570e+13
522,516,-1.37292955799999900e+16
522,522,2.74585911599999800e+16
522,528,-1.37292955799999900e+16
523,517,-7.36537031999998281e+13
523,521,-4.20878303999998984e+13
523,523,1.47307406399999656e+14
523,527,1.05219575999999766e+13
523,529,-7.36537031999998281e+13
523,533,3.15658727999999219e+13
524,518,-1.14095519999999727e+13
524,520,6.51974399999998535e+12
524,524,2.28191039999999453e+13
524,526,-1.62993599999999707e+12
524,530,-1.14095519999999727e+13
524,532,-4.88980799999998828e+12
525,519,-1.05572564999999959e+05
525,525,2.11145129999999917e+05
525,531,-1.05572564999999959e+05
526,518,-4.88980799999998828e+12
526,520,2.71655999999999316e+12
526,524,-1.62993599999999609e+12
526,526,5.97643199999998535e+12
526,530,6.51974399999998438e+12
526,532,2.71655999999999316e+12
527,517,3.15658727999999219e+13
527,521,1.75365959999999570e+13
527,523,1.05219575999999766e+13
527,527,3.85805111999999062e+13
527,529,-4.20878303999998984e+13
527,533,1.75365959999999570e+13
528,522,-1.37292955799999900e+16
528,528,2.74585911599999800e+16
528,534,-1.37292955799999900e+16
529,523,-7.36537031999998281e+13
529,527,-4.20878303999998984e+13
529,529,1.47307406399999656e+14
529,533,1.05219575999999766e+13
529,535,-7.36537031999998281e+13
529,539,3.15658727999999219e+13
530,524,-1.14095519999999727e+13
530,526,6.51974399999998535e+12
530,530,2.28191039999999453e+13
530,532,-1.62993599999999707e+12
530,536,-1.14095519999999727e+13
530,538,-4.88980799999998828e+12
531,525,-1.05572564999999959e+05
531,531,2.11145129999999917e+05
531,537,-1.05572564999999959e+05
532,524,-4.88980799999998828e+12
532,526,2.71655999999999316e+12
532,530,-1.62993599999999609e+12
532,532,5.97643199999998535e+12
532,536,6.51974399999998438e+12
532,538,2.71655999999999316e+12
533,523,3.15658727999999219e+13
533,527,1.75365959999999570e+13
533,529,1.05219575999999766e+13
533,533,3.85805111999999062e+13
533,535,-4.20878303999998984e+13
533,539,1.75365959999999570e+13
534,528,-1.37292955799999900e+16
534,534,2.74585911599999800e+16
534,540,-1.37292955799999900e+16
535,529,-7.36537031999998281e+13
535,533,-4.20878303999998984e+13
535,535,1.47307406399999656e+14
535,539,1.05219575999999766e+13
535,541,-7.36537031999998281e+13
535,545,3.15658727999999219e+13
536,530,-1.14095519999999727e+13
536,532,6.51974399999998535e+12
536,536,2.28191039999999453e+13
536,538,-1.62993599999999707e+12
536,542,-1.14095519999999727e+13
536,544,-4.88980799999998828e+12
537,531,-1.05572564999999959e+05
537,537,2.11145129999999917e+05
537,543,-1.05572564999999959e+05
538,530,-4.88980799999998828e+12
538,532,2.71655999999999316e+12
538,536,-1.62993599999999609e+12
538,538,5.97643199999998535e+12
538,542,6.51974399999998438e+12
538,544,2.71655999999999316e+12
539,529,3.15658727999999219e+13
539,533,1.75365959999999570e+13
539,535,1.05219575999999766e+13
539,539,3.85805111999999062e+13
539,541,-4.20878303999998984e+13
539,545,1.75365959999999570e+13
540,534,-1.37292955799999900e+16
540,540,2.74585911599999800e+16
540,546,-1.37292955799999900e+16
541,535,-7.36537031999998281e+13
541,539,-4.20878303999998984e+13
541,541,1.47307406399999656e+14
541,545,1.05219575999999766e+13
541,547,-7.36537031999998281e+13
541,551,3.15658727999999219e+13
542,536,-1.14095519999999727e+13
542,538,6.51974399999998535e+12
542,542,2.28191039999999453e+13
542,544,-1.62993599999999707e+12
542,548,-1.14095519999999727e+13
542,550,-4.88980799999998828e+12
543,537,-1.05572564999999959e+05
543,543,2.11145129999999917e+05
543,549,-1.05572564999999959e+05
544,536,-4.88980799999998828e+12
544,538,2.71655999999999316e+12
544,542,-1.62993599999999609e+12
544,544,5.97643199999998535e+12
544,548,6.51974399999998438e+12
544,550,2.71655999999999316e+12
545,535,3.15658727999999219e+13
545,539,1.75365959999999570e+13
545,541,1.05219575999999766e+13
545,545,3.85805111999999062e+13
545,547,-4.20878303999998984e+13
545,551,1.75365959999999570e+13
546,540,-1.37292955799999900e+16
546,546,2.74585911599999800e+16
546,552,-1.37292955799999900e+16
547,541,-7.36537031999998281e+13
547,545,-4.20878303999998984e+13
547,547,1.47307406399999656e+14
547,551,1.05219575999999766e+13
547,553,-7.36537031999998281e+13
547,557,3.15658727999999219e+13
548,542,-1.14095519999999727e+13
548,544,6.51974399999998535e+12
548,548,2.28191039999999453e+13
548,550,-1.62993599999999707e+12
548,554,-1.14095519999999727e+13
548,556,-4.88980799999998828e+12
549,543,-1.05572564999999959e+05
549,549,2.11145129999999917e+05
549,555,-1.05572564999999959e+05
550,542,-4.88980799999998828e+12
550,544,2.71655999999999316e+12
550,548,-1.62993599999999609e+12
550,550,5.97643199999998535e+12
550,554,6.51974399999998438e+12
550,556,2.71655999999999316e+12
551,541,3.15658727999999219e+13
551,545,1.75365959999999570e+13
551,547,1.05219575999999766e+13
551,551,3.85805111999999062e+13
551,553,-4.20878303999998984e+13
551,557,1.75365959999999570e+13
552,546,-1.37292955799999900e+16
552,552,2.74585911599999800e+16
552,558,-1.37292955799999900e+16
553,547,-7.36537031999998281e+13
553,551,-4.20878303999998984e+13
553,553,1.47307406399999656e+14
553,557,1.05219575999999766e+13
553,559,-7.36537031999998281e+13
553,563,3.15658727999999219e+13
554,548,-1.14095519999999727e+13
554,550,6.51974399999998535e+12
554,554,2.28191039999999453e+13
554,556,-1.62993599999999707e+12
554,560,-1.14095519999999727e+13
554,562,-4.88980799999998828e+12
555,549,-1.05572564999999959e+05
555,555,2.11145129999999917e+05
555,561,-1.05572564999999959e+05
556,548,-4.88980799999998828e+12
556,550,2.71655999999999316e+12
556,554,-1.62993599999999609e+12
556,556,5.97643199999998535e+12
556,560,6.51974399999998438e+12
556,562,2.71655999999999316e+12
557,547,3.15658727999999219e+13
557,551,1.75365959999999570e+13
557,553,1.05219575999999766e+13
557,557,3.85805111999999062e+13
557,559,-4.20878303999998984e+13
557,563,1.75365959999999570e+13
558,552,-1.37292955799999900e+16
558,558,2.74585911600001320e+16
558,564,-1.37292955800001420e+16
559,553,-7.36537031999998281e+13
559,557,-4.20878303999998984e+13
559,559,1.47307406400002094e+14
559,563,1.05219576000013672e+13
559,565,-7.36537032000022656e+13
559,569,3.15658728000009727e+13
560,554,-1.14095519999999727e+13
560,556,6.51974399999998535e+12
560,560,2.28191040000003242e+13
560,562,-1.62993600000021094e+12
560,566,-1.14095520000003516e+13
560,568,-4.88980800000015039e+12
561,555,-1.05572564999999959e+05
561,561,2.11145130000001052e+05
561,567,-1.05572565000001108e+05
562,554,-4.88980799999998828e+12
562,556,2.71655999999999316e+12
562,560,-1.62993600000021094e+12
562,562,5.97643200000011133e+12
562,566,6.51974400000019922e+12
562,568,2.71656000000008350e+12
563,553,3.15658727999999219e+13
563,557,1.75365959999999570e+13
563,559,1.05219576000013672e+13
563,563,3.85805112000007188e+13
563,565,-4.20878304000012891e+13
563,569,1.75365960000005391e+13
564,558,-1.37292955800001420e+16
564,564,2.74585911600001320e+16
564,570,-1.37292955799999900e+16
565,559,-7.36537032000022656e+13
565,563,-4.20878304000012891e+13
565,565,1.47307406400002094e+14
565,569,1.05219575999989258e+13
565,571,-7.36537031999998281e+13
565,575,3.15658727999999219e+13
566,560,-1.14095520000003516e+13
566,562,6.51974400000019922e+12
566,566,2.28191040000003242e+13
566,568,-1.62993599999983496e+12
566,572,-1.14095519999999727e+13
566,574,-4.88980799999998828e+12
567,561,-1.05572565000001108e+05
567,567,2.11145130000001052e+05
567,573,-1.05572564999999959e+05
568,560,-4.88980800000015039e+12
568,562,2.71656000000008350e+12
568,566,-1.62993599999983398e+12
568,568,5.97643200000005664e+12
568,572,6.51974399999998438e+12
568,574,2.71655999999999316e+12
569,559,3.15658728000009688e+13
569,563,1.75365960000005391e+13
569,565,1.05219575999989297e+13
569,569,3.85805112000003750e+13
569,571,-4.20878303999998984e+13
569,575,1.75365959999999570e+13
570,564,-1.37292955799999900e+16
570,570,2.74585911599999800e+16
570,576,-1.37292955799999900e+16
571,565,-7.36537031999998281e+13
571,569,-4.20878303999998984e+13
571,571,1.47307406399999656e+14
571,575,1.05219575999999766e+13
571,577,-7.36537031999998281e+13
571,581,3.15658727999999219e+13
572,566,-1.14095519999999727e+13
572,568,6.51974399999998535e+12
572,572,2.28191039999999453e+13
572,574,-1.62993599999999707e+12
572,578,-1.14095519999999727e+13
572,580,-4.88980799999998828e+12
573,567,-1.05572564999999959e+05
573,573,2.11145129999999917e+05
573,579,-1.05572564999999959e+05
574,566,-4.88980799999998828e+12
574,568,2.71655999999999316e+12
574,572,-1.62993599999999609e+12
574,574,5.97643199999998535e+12
574,578,6.51974399999998438e+12
574,580,2.71655999999999316e+12
575,565,3.15658727999999219e+13
575,569,1.75365959999999570e+13
575,571,1.05219575999999766e+13
575,575,3.85805111999999062e+13
575,577,-4.20878303999998984e+13
575,581,1.75365959999999570e+13
576,570,-1.37292955799999900e+16
576,576,2.74585911599999800e+16
576,582,-1.37292955799999900e+16
577,571,-7.36537031999998281e+13
577,575,-4.20878303999998984e+13
577,577,1.47307406399999656e+14
577,581,1.05219575999999766e+13
577,583,-7.36537031999998281e+13
577,587,3.15658727999999219e+13
578,572,-1.14095519999999727e+13
578,574,6.51974399999998535e+12
578,578,2.28191039999999453e+13
578,580,-1.62993599999999707e+12
578,584,-1.14095519999999727e+13
578,586,-4.88980799999998828e+12
579,573,-1.05572564999999959e+05
579,579,2.11145129999999917e+05
579,585,-1.05572564999999959e+05
580,572,-4.88980799999998828e+12
580,574,2.71655999999999316e+12
580,578,-1.62993599999999609e+12
580,580,5.97643199999998535e+12
580,584,6.51974399999998438e+12
580,586,2.71655999999999316e+12
581,571,3.15658727999999219e+13
581,575,1.75365959999999570e+13
581,577,1.05219575999999766e+13
581,581,3.85805111999999062e+13
581,583,-4.20878303999998984e+13
581,587,1.75365959999999570e+13
582,576,-1.37292955799999900e+16
582,582,2.74585911599999800e+16
582,588,-1.37292955799999900e+16
583,577,-7.36537031999998281e+13
583,581,-4.20878303999998984e+13
583,583,1.47307406399999656e+14
583,587,1.05219575999999766e+13
583,589,-7.36537031999998281e+13
583,593,3.15658727999999219e+13
584,578,-1.14095519999999727e+13
584,580,6.51974399999998535e+12
584,584,2.28191039999999453e+13
584,586,-1.62993599999999707e+12
584,590,-1.14095519999999727e+13
584,592,-4.88980799999998828e+12
585,579,-1.05572564999999959e+05
585,585,2.11145129999999917e+05
585,591,-1.05572564999999959e+05
586,578,-4.88980799999998828e+12
586,580,2.71655999999999316e+12
586,584,-1.62993599999999609e+12
586,586,5.97643199999998535e+12
586,590,6.51974399999998438e+12
586,592,2.71655999999999316e+12
587,577,3.15658727999999219e+13
587,581,1.75365959999999570e+13
587,583,1.05219575999999766e+13
587,587,3.85805111999999062e+13
587,589,-4.20878303999998984e+13
587,593,1.75365959999999570e+13
588,582,-1.37292955799999900e+16
588,588,2.74585911599999800e+16
588,594,-1.37292955799999900e+16
589,583,-7.36537031999998281e+13
589,587,-4.20878303999998984e+13
589,589,1.47307406399999656e+14
589,593,1.05219575999999766e+13
589,595,-7.36537031999998281e+13
589,599,3.15658727999999219e+13
590,584,-1.14095519999999727e+13
590,586,6.51974399999998535e+12
590,590,2.28191039999999453e+13
590,592,-1.62993599999999707e+12
590,596,-1.14095519999999727e+13
590,598,-4.88980799999998828e+12
591,585,-1.05572564999999959e+05
591,591,2.11145129999999917e+05
591,597,-1.05572564999999959e+05
592,584,-4.88980799999998828e+12
592,586,2.71655999999999316e+12
592,590,-1.62993599999999609e+12
592,592,5.97643199999998535e+12
592,596,6.51974399999998438e+12
592,598,2.71655999999999316e+12
593,583,3.15658727999999219e+13
593,587,1.75365959999999570e+13
593,589,1.05219575999999766e+13
593,593,3.85805111999999062e+13
593,595,-4.20878303999998984e+13
593,599,1.75365959999999570e+13
594,588,-1.37292955799999900e+16
594,594,2.74585911599999800e+16
594,600,-1.37292955799999900e+16
595,589,-7.36537031999998281e+13
595,593,-4.20878303999998984e+13
595,595,1.47307406399999656e+14
595,599,1.05219575999999766e+13
595,601,-7.36537031999998281e+13
595,605,3.15658727999999219e+13
596,590,-1.14095519999999727e+13
596,592,6.51974399999998535e+12
596,596,2.28191039999999453e+13
596,598,-1.62993599999999707e+12
596,602,-1.14095519999999727e+13
596,604,-4.88980799999998828e+12
597,591,-1.05572564999999959e+05
597,597,2.11145129999999917e+05
597,603,-1.05572564999999959e+05
598,590,-4.88980799999998828e+12
598,592,2.71655999999999316e+12
598,596,-1.62993599999999609e+12
598,598,5.97643199999998535e+12
598,602,6.51974399999998438e+12
598,604,2.71655999999999316e+12
599,589,3.15658727999999219e+13
599,593,1.75365959999999570e+13
599,595,1.05219575999999766e+13
599,599,3.85805111999999062e+13
599,601,-4.20878303999998984e+13
599,605,1.75365959999999570e+13
600,594,-1.37292955799999900e+16
600,600,1.37292955799999900e+16
601,595,-7.36537031999998281e+13
601,599,-4.20878303999998984e+13
601,601,7.36537031999998281e+13
601,605,-3.15658727999999219e+13
602,596,-1.14095519999999727e+13
602,598,6.51974399999998535e+12
602,602,1.14095519999999727e+13
602,604,4.88980799999998828e+12
603,597,-1.05572564999999959e+05
603,603,1.05572564999999959e+05
604,596,-4.88980799999998828e+12
604,598,2.71655999999999316e+12
604,602,4.88980799999998828e+12
604,604,2.17324799999999463e+12
605,595,3.15658727999999219e+13
605,599,1.75365959999999570e+13
605,601,-3.15658727999999219e+13
605,605,1.40292767999999668e+13
