Global DOF,Value
455,2.048909664154e-08
456,0.000000000000e+00
457,-2.309679985046e-07
458,0.000000000000e+00
459,0.000000000000e+00
460,0.000000000000e+00
461,-1.005828380585e-07
462,0.000000000000e+00
463,-4.991888999939e-07
464,0.000000000000e+00
465,0.000000000000e+00
466,0.000000000000e+00
467,5.699694156647e-07
468,0.000000000000e+00
469,-6.072223186493e-07
470,0.000000000000e+00
471,0.000000000000e+00
472,0.000000000000e+00
473,-1.247972249985e-07
474,0.000000000000e+00
475,2.793967723846e-07
476,0.000000000000e+00
477,0.000000000000e+00
478,0.000000000000e+00
479,-8.512288331985e-07
480,0.000000000000e+00
481,1.538544893265e-06
482,0.000000000000e+00
483,0.000000000000e+00
484,0.000000000000e+00
485,3.781169652939e-07
486,0.000000000000e+00
487,-7.003545761108e-07
488,0.000000000000e+00
489,0.000000000000e+00
490,0.000000000000e+00
491,-1.788139343262e-07
492,0.000000000000e+00
493,-1.385807991028e-06
494,0.000000000000e+00
495,0.000000000000e+00
496,0.000000000000e+00
497,-2.924352884293e-07
498,0.000000000000e+00
499,-4.246830940247e-07
500,0.000000000000e+00
501,0.000000000000e+00
502,0.000000000000e+00
503,-5.010515451431e-07
504,0.000000000000e+00
505,8.977949619293e-07
506,0.000000000000e+00
507,0.000000000000e+00
508,0.000000000000e+00
509,-5.606561899185e-07
510,0.000000000000e+00
511,-1.311302185059e-06
512,0.000000000000e+00
513,0.000000000000e+00
514,0.000000000000e+00
515,1.713633537292e-07
516,0.000000000000e+00
517,4.507601261139e-07
518,0.000000000000e+00
519,0.000000000000e+00
520,0.000000000000e+00
521,-4.898756742477e-07
522,0.000000000000e+00
523,1.415610313416e-06
524,0.000000000000e+00
525,0.000000000000e+00
526,0.000000000000e+00
527,-6.426125764847e-07
528,0.000000000000e+00
529,-1.315027475357e-06
530,0.000000000000e+00
531,0.000000000000e+00
532,0.000000000000e+00
533,6.463378667831e-07
534,0.000000000000e+00
535,1.113861799240e-06
536,0.000000000000e+00
537,0.000000000000e+00
538,0.000000000000e+00
539,1.434236764908e-07
540,0.000000000000e+00
541,-1.415610313416e-07
542,0.000000000000e+00
543,0.000000000000e+00
544,0.000000000000e+00
545,-6.593763828278e-07
546,0.000000000000e+00
547,-5.401670932770e-07
548,0.000000000000e+00
549,0.000000000000e+00
550,0.000000000000e+00
551,5.476176738739e-07
552,0.000000000000e+00
553,-1.750886440277e-07
554,0.000000000000e+00
555,0.000000000000e+00
556,0.000000000000e+00
557,4.842877388000e-07
558,0.000000000000e+00
559,-2.011656761169e-07
560,0.000000000000e+00
561,0.000000000000e+00
562,0.000000000000e+00
563,-3.762543201447e-07
564,0.000000000000e+00
565,5.736947059631e-07
566,0.000000000000e+00
567,0.000000000000e+00
568,0.000000000000e+00
569,1.862645149231e-09
570,0.000000000000e+00
571,-1.359730958939e-06
572,0.000000000000e+00
573,0.000000000000e+00
574,0.000000000000e+00
575,-1.303851604462e-08
576,0.000000000000e+00
577,3.583729267120e-06
578,0.000000000000e+00
579,0.000000000000e+00
580,0.000000000000e+00
581,3.166496753693e-08
582,0.000000000000e+00
583,-3.773719072342e-06
584,0.000000000000e+00
585,0.000000000000e+00
586,0.000000000000e+00
587,-2.942979335785e-07
588,0.000000000000e+00
589,1.620501279831e-06
590,0.000000000000e+00
591,0.000000000000e+00
592,0.000000000000e+00
593,-4.228204488754e-07
594,0.000000000000e+00
595,-1.654028892517e-06
596,0.000000000000e+00
597,0.000000000000e+00
598,0.000000000000e+00
599,2.998858690262e-07
600,0.000000000000e+00
601,-2.533197402954e-07
602,0.000000000000e+00
603,0.000000000000e+00
604,0.000000000000e+00
605,-4.470348358154e-08
