Global DOF,Value
459,0.000000000000e+00
460,-0.000000000000e+00
461,-3.320769770787e-06
462,0.000000000000e+00
463,-1.748471197738e-04
464,0.000000000000e+00
465,0.000000000000e+00
466,-0.000000000000e+00
467,-3.326483536459e-06
468,0.000000000000e+00
469,-1.781758547924e-04
470,0.000000000000e+00
471,0.000000000000e+00
472,-0.000000000000e+00
473,-3.331729708533e-06
474,0.000000000000e+00
475,-1.815096440036e-04
476,0.000000000000e+00
477,0.000000000000e+00
478,-0.000000000000e+00
479,-3.336528245271e-06
480,0.000000000000e+00
481,-1.848480483257e-04
482,0.000000000000e+00
483,0.000000000000e+00
484,-0.000000000000e+00
485,-3.340899104939e-06
486,0.000000000000e+00
487,-1.881906486349e-04
488,0.000000000000e+00
489,0.000000000000e+00
490,-0.000000000000e+00
491,-3.344862245801e-06
492,0.000000000000e+00
493,-1.915370457662e-04
494,0.000000000000e+00
495,0.000000000000e+00
496,-0.000000000000e+00
497,-3.348437626112e-06
498,0.000000000000e+00
499,-1.948868605125e-04
500,0.000000000000e+00
501,0.000000000000e+00
502,-0.000000000000e+00
503,-3.351645204135e-06
504,0.000000000000e+00
505,-1.982397336250e-04
506,0.000000000000e+00
507,0.000000000000e+00
508,-0.000000000000e+00
509,-3.354504938126e-06
510,0.000000000000e+00
511,-2.015953258133e-04
512,0.000000000000e+00
513,0.000000000000e+00
514,-0.000000000000e+00
515,-3.357036786361e-06
516,0.000000000000e+00
517,-2.049533177451e-04
518,0.000000000000e+00
519,0.000000000000e+00
520,-0.000000000000e+00
521,-3.359260707094e-06
522,0.000000000000e+00
523,-2.083134100465e-04
524,0.000000000000e+00
525,0.000000000000e+00
526,-0.000000000000e+00
527,-3.361196658590e-06
528,0.000000000000e+00
529,-2.116753233017e-04
