Element ID,Local DOF,U Value
51,5,-5.71092980829284e-05
51,6,0.0
51,7,-0.001777590334798091
51,8,0.0
51,9,0.0
51,10,-0.0
51,11,-5.763514763921207e-05
52,0,0.0
52,1,-0.001777590334798091
52,2,0.0
52,3,0.0
52,4,-0.0
52,5,-5.763514763921207e-05
52,6,0.0
52,7,-0.001835442719762663
52,8,0.0
52,9,0.0
52,10,-0.0
52,11,-5.81417307544437e-05
53,0,0.0
53,1,-0.001835442719762663
53,2,0.0
53,3,0.0
53,4,-0.0
53,5,-5.81417307544437e-05
53,6,0.0
53,7,-0.001893793546079719
53,8,0.0
53,9,0.0
53,10,-0.0
53,11,-5.8629320798175713e-05
54,0,0.0
54,1,-0.001893793546079719
54,2,0.0
54,3,0.0
54,4,-0.0
54,5,-5.8629320798175713e-05
54,6,0.0
54,7,-0.0019526239400503435
54,8,0.0
54,9,0.0
54,10,-0.0
54,11,-5.9098196389770246e-05
55,0,0.0
55,1,-0.0019526239400503435
55,2,0.0
55,3,0.0
55,4,-0.0
55,5,-5.9098196389770246e-05
55,6,0.0
55,7,-0.002011915308844956
55,8,0.0
55,9,0.0
55,10,-0.0
55,11,-5.954864139852434e-05
56,0,0.0
56,1,-0.002011915308844956
56,2,0.0
56,3,0.0
56,4,-0.0
56,5,-5.954864139852434e-05
56,6,0.0
56,7,-0.0020716493457532664
56,8,0.0
56,9,0.0
56,10,-0.0
56,11,-5.9980944943722375e-05
57,0,0.0
57,1,-0.0020716493457532664
57,2,0.0
57,3,0.0
57,4,-0.0
57,5,-5.9980944943722375e-05
57,6,0.0
57,7,-0.0021318080354341944
57,8,0.0
57,9,0.0
57,10,-0.0
57,11,-6.039540139447353e-05
58,0,0.0
58,1,-0.0021318080354341944
58,2,0.0
58,3,0.0
58,4,-0.0
58,5,-6.039540139447353e-05
58,6,0.0
58,7,-0.002192373659165718
58,8,0.0
58,9,0.0
58,10,-0.0
58,11,-6.0792310369764045e-05
59,0,0.0
59,1,-0.002192373659165718
59,2,0.0
59,3,0.0
59,4,-0.0
59,5,-6.0792310369764045e-05
59,6,0.0
59,7,-0.002253328800094745
59,8,0.0
59,9,0.0
59,10,-0.0
59,11,-6.117197673845295e-05
60,0,0.0
60,1,-0.002253328800094745
60,2,0.0
60,3,0.0
60,4,-0.0
60,5,-6.117197673845295e-05
60,6,0.0
60,7,-0.002314656348487027
60,8,0.0
60,9,0.0
60,10,-0.0
60,11,-6.153471061936397e-05
61,0,0.0
61,1,-0.002314656348487027
61,2,0.0
61,3,0.0
61,4,-0.0
61,5,-6.153471061936397e-05
61,6,0.0
61,7,-0.0023763395069770657
61,8,0.0
61,9,0.0
61,10,-0.0
61,11,-6.188082738114858e-05
62,0,0.0
62,1,-0.0023763395069770657
62,2,0.0
62,3,0.0
62,4,-0.0
62,5,-6.188082738114858e-05
62,6,0.0
62,7,-0.002438361795818007
62,8,0.0
62,9,0.0
62,10,-0.0
62,11,-6.221064764243922e-05
63,0,0.0
63,1,-0.002438361795818007
63,2,0.0
63,3,0.0
63,4,-0.0
63,5,-6.221064764243922e-05
63,6,0.0
63,7,-0.0025007070581315924
63,8,0.0
63,9,0.0
63,10,-0.0
63,11,-6.252449727178333e-05
64,0,0.0
64,1,-0.0025007070581315924
64,2,0.0
64,3,0.0
64,4,-0.0
64,5,-6.252449727178333e-05
64,6,0.0
64,7,-0.002563359465158004
64,8,0.0
64,9,0.0
64,10,-0.0
64,11,-6.282270738747888e-05
65,0,0.0
65,1,-0.002563359465158004
65,2,0.0
65,3,0.0
65,4,-0.0
65,5,-6.282270738747888e-05
65,6,0.0
65,7,-0.0026263035215057366
65,8,0.0
65,9,0.0
65,10,-0.0
65,11,-6.310561435786157e-05
66,0,0.0
66,1,-0.0026263035215057366
66,2,0.0
66,3,0.0
66,4,-0.0
66,5,-6.310561435786157e-05
66,6,0.0
66,7,-0.002689524070401536
66,8,0.0
66,9,0.0
66,10,-0.0
66,11,-6.337355980106385e-05
67,0,0.0
67,1,-0.002689524070401536
67,2,0.0
67,3,0.0
67,4,-0.0
67,5,-6.337355980106385e-05
67,6,0.0
67,7,-0.0027530062989402173
67,8,0.0
67,9,0.0
67,10,-0.0
67,11,-6.36268905850726e-05
68,0,0.0
68,1,-0.0027530062989402173
68,2,0.0
68,3,0.0
68,4,-0.0
68,5,-6.36268905850726e-05
68,6,0.0
68,7,-0.002816735743334598
68,8,0.0
68,9,0.0
68,10,-0.0
68,11,-6.386595882791604e-05
69,0,0.0
69,1,-0.002816735743334598
69,2,0.0
69,3,0.0
69,4,-0.0
69,5,-6.386595882791604e-05
69,6,0.0
69,7,-0.002880698294165503
69,8,0.0
69,9,0.0
69,10,-0.0
69,11,-6.409112189756792e-05
70,0,0.0
70,1,-0.002880698294165503
70,2,0.0
70,3,0.0
70,4,-0.0
70,5,-6.409112189756792e-05
70,6,0.0
70,7,-0.0029448802016316766
70,8,0.0
70,9,0.0
70,10,-0.0
70,11,-6.430274241188004e-05
71,0,0.0
71,1,-0.0029448802016316766
71,2,0.0
71,3,0.0
71,4,-0.0
71,5,-6.430274241188004e-05
71,6,0.0
71,7,-0.0030092680807996567
71,8,0.0
71,9,0.0
71,10,-0.0
71,11,-6.450118823856114e-05
72,0,0.0
72,1,-0.0030092680807996567
72,2,0.0
72,3,0.0
72,4,-0.0
72,5,-6.450118823856114e-05
72,6,0.0
72,7,-0.003073848916853631
72,8,0.0
72,9,0.0
72,10,-0.0
72,11,-6.468683249518746e-05
73,0,0.0
73,1,-0.003073848916853631
73,2,0.0
73,3,0.0
73,4,-0.0
73,5,-6.468683249518746e-05
73,6,0.0
73,7,-0.0031386100703452613
73,8,0.0
73,9,0.0
73,10,-0.0
73,11,-6.486005354909405e-05
74,0,0.0
74,1,-0.0031386100703452613
74,2,0.0
74,3,0.0
74,4,-0.0
74,5,-6.486005354909405e-05
74,6,0.0
74,7,-0.0032035392824435274
74,8,0.0
74,9,0.0
74,10,-0.0
74,11,-6.502123501757986e-05
75,0,0.0
75,1,-0.0032035392824435274
75,2,0.0
75,3,0.0
75,4,-0.0
75,5,-6.502123501757986e-05
75,6,0.0
75,7,-0.003268624680184723
75,8,0.0
75,9,0.0
75,10,-0.0
75,11,-6.51707657679785e-05
76,0,0.0
76,1,-0.003268624680184723
76,2,0.0
76,3,0.0
76,4,-0.0
76,5,-6.51707657679785e-05
76,6,0.0
76,7,-0.0033338547817224292
76,8,0.0
76,9,0.0
76,10,-0.0
76,11,-6.530903991751362e-05
77,0,0.0
77,1,-0.0033338547817224292
77,2,0.0
77,3,0.0
77,4,-0.0
77,5,-6.530903991751362e-05
77,6,0.0
77,7,-0.00339921850157733
77,8,0.0
77,9,0.0
77,10,-0.0
77,11,-6.543645683312579e-05
78,0,0.0
78,1,-0.00339921850157733
78,2,0.0
78,3,0.0
78,4,-0.0
78,5,-6.543645683312579e-05
78,6,0.0
78,7,-0.0034647051558870765
78,8,0.0
78,9,0.0
78,10,-0.0
78,11,-6.555342113182244e-05
79,0,0.0
79,1,-0.0034647051558870765
79,2,0.0
79,3,0.0
79,4,-0.0
79,5,-6.555342113182244e-05
79,6,0.0
79,7,-0.0035303044676561848
79,8,0.0
79,9,0.0
79,10,-0.0
79,11,-6.566034268026961e-05
80,0,0.0
80,1,-0.0035303044676561848
80,2,0.0
80,3,0.0
80,4,-0.0
80,5,-6.566034268026961e-05
80,6,0.0
80,7,-0.0035960065720058165
80,8,0.0
80,9,0.0
80,10,-0.0
80,11,-6.575763659509703e-05
81,0,0.0
81,1,-0.0035960065720058165
81,2,0.0
81,3,0.0
81,4,-0.0
81,5,-6.575763659509703e-05
81,6,0.0
81,7,-0.0036618020214237907
81,8,0.0
81,9,0.0
81,10,-0.0
81,11,-6.584572324299275e-05
82,0,0.0
82,1,-0.0036618020214237907
82,2,0.0
82,3,0.0
82,4,-0.0
82,5,-6.584572324299275e-05
82,6,0.0
82,7,-0.003727681791014543
82,8,0.0
82,9,0.0
82,10,-0.0
82,11,-6.59250282404779e-05
83,0,0.0
83,1,-0.003727681791014543
83,2,0.0
83,3,0.0
83,4,-0.0
83,5,-6.59250282404779e-05
83,6,0.0
83,7,-0.003793637283749002
83,8,0.0
83,9,0.0
83,10,-0.0
83,11,-6.599598245401297e-05
84,0,0.0
84,1,-0.003793637283749002
84,2,0.0
84,3,0.0
84,4,-0.0
84,5,-6.599598245401297e-05
84,6,0.0
84,7,-0.003859660335714565
84,8,0.0
84,9,0.0
84,10,-0.0
84,11,-6.60590220000719e-05
85,0,0.0
85,1,-0.003859660335714565
85,2,0.0
85,3,0.0
85,4,-0.0
85,5,-6.60590220000719e-05
85,6,0.0
85,7,-0.003925743221365018
85,8,0.0
85,9,0.0
85,10,-0.0
85,11,-6.61145882449284e-05
86,0,0.0
86,1,-0.003925743221365018
86,2,0.0
86,3,0.0
86,4,-0.0
86,5,-6.61145882449284e-05
86,6,0.0
86,7,-0.00399187865877036
86,8,0.0
86,9,0.0
86,10,-0.0
86,11,-6.616312780472249e-05
87,0,0.0
87,1,-0.00399187865877036
87,2,0.0
87,3,0.0
87,4,-0.0
87,5,-6.616312780472249e-05
87,6,0.0
87,7,-0.004058059814866647
87,8,0.0
87,9,0.0
87,10,-0.0
87,11,-6.620509254538464e-05
88,0,0.0
88,1,-0.004058059814866647
88,2,0.0
88,3,0.0
88,4,-0.0
88,5,-6.620509254538464e-05
88,6,0.0
88,7,-0.004124280310705835
88,8,0.0
88,9,0.0
88,10,-0.0
88,11,-6.624093958279718e-05
89,0,0.0
89,1,-0.004124280310705835
89,2,0.0
89,3,0.0
89,4,-0.0
89,5,-6.624093958279718e-05
89,6,0.0
89,7,-0.004190534226705706
89,8,0.0
89,9,0.0
89,10,-0.0
89,11,-6.627113128269071e-05
90,0,0.0
90,1,-0.004190534226705706
90,2,0.0
90,3,0.0
90,4,-0.0
90,5,-6.627113128269071e-05
90,6,0.0
90,7,-0.004256816107899841
90,8,0.0
90,9,0.0
90,10,-0.0
90,11,-6.629613526097106e-05
91,0,0.0
91,1,-0.004256816107899841
91,2,0.0
91,3,0.0
91,4,-0.0
91,5,-6.629613526097106e-05
91,6,0.0
91,7,-0.00432312096918756
91,8,0.0
91,9,0.0
91,10,-0.0
91,11,-6.631642438314244e-05
92,0,0.0
92,1,-0.00432312096918756
92,2,0.0
92,3,0.0
92,4,-0.0
92,5,-6.631642438314244e-05
92,6,0.0
92,7,-0.004389444300583683
92,8,0.0
92,9,0.0
92,10,-0.0
92,11,-6.633247676470481e-05
93,0,0.0
93,1,-0.004389444300583683
93,2,0.0
93,3,0.0
93,4,-0.0
93,5,-6.633247676470481e-05
93,6,0.0
93,7,-0.004455782072468445
93,8,0.0
93,9,0.0
93,10,-0.0
93,11,-6.634477577095648e-05
94,0,0.0
94,1,-0.004455782072468445
94,2,0.0
94,3,0.0
94,4,-0.0
94,5,-6.634477577095648e-05
94,6,0.0
94,7,-0.004522130740837378
94,8,0.0
94,9,0.0
94,10,-0.0
94,11,-6.635381001720059e-05
95,0,0.0
95,1,-0.004522130740837378
95,2,0.0
95,3,0.0
95,4,-0.0
95,5,-6.635381001720059e-05
95,6,0.0
95,7,-0.004588487252551141
95,8,0.0
95,9,0.0
95,10,-0.0
95,11,-6.636007336831593e-05
96,0,0.0
96,1,-0.004588487252551141
96,2,0.0
96,3,0.0
96,4,-0.0
96,5,-6.636007336831593e-05
96,6,0.0
96,7,-0.004654849050585303
96,8,-0.0
96,9,0.0
96,10,0.0
96,11,-6.636406493926792e-05
97,0,0.0
97,1,-0.004654849050585303
97,2,-0.0
97,3,0.0
97,4,0.0
97,5,-6.636406493926792e-05
97,6,0.0
97,7,-0.004721214079280448
97,8,0.0
97,9,0.0
97,10,0.0
97,11,-6.636628909513257e-05
98,0,0.0
98,1,-0.004721214079280448
98,2,0.0
98,3,0.0
98,4,0.0
98,5,-6.636628909513257e-05
98,6,-0.0
98,7,-0.004787580789592199
98,8,-0.0
98,9,-0.0
98,10,-0.0
98,11,-6.636725545090144e-05
99,0,-0.0
99,1,-0.004787580789592199
99,2,-0.0
99,3,-0.0
99,4,-0.0
99,5,-6.636725545090144e-05
99,6,0.0
99,7,-0.004853948144341117
99,8,0.0
99,9,0.0
99,10,-0.0
99,11,-6.636747887143545e-05
