Element ID,Local DOF,U Value
51,3,0.0
51,4,-0.0
51,5,-1.9649606599894377e-05
51,6,0.0
51,7,-0.0008422831424310284
51,8,0.0
51,9,0.0
51,10,-0.0
51,11,-1.9649606595207232e-05
52,0,0.0
52,1,-0.0008422831424310284
52,2,0.0
52,3,0.0
52,4,-0.0
52,5,-1.9649606595207232e-05
52,6,0.0
52,7,-0.0008619327490242952
52,8,0.0
52,9,0.0
52,10,-0.0
52,11,-1.9649606590682497e-05
53,0,0.0
53,1,-0.0008619327490242952
53,2,0.0
53,3,0.0
53,4,-0.0
53,5,-1.9649606590682497e-05
53,6,0.0
53,7,-0.000881582355613108
53,8,0.0
53,9,0.0
53,10,-0.0
53,11,-1.964960658632265e-05
54,0,0.0
54,1,-0.000881582355613108
54,2,0.0
54,3,0.0
54,4,-0.0
54,5,-1.964960658632265e-05
54,6,0.0
54,7,-0.000901231962197634
54,8,0.0
54,9,0.0
54,10,-0.0
54,11,-1.9649606582133007e-05
55,0,0.0
55,1,-0.000901231962197634
55,2,0.0
55,3,0.0
55,4,-0.0
55,5,-1.9649606582133007e-05
55,6,0.0
55,7,-0.0009208815687780377
55,8,0.0
55,9,0.0
55,10,-0.0
55,11,-1.9649606578100402e-05
56,0,0.0
56,1,-0.0009208815687780377
56,2,0.0
56,3,0.0
56,4,-0.0
56,5,-1.9649606578100402e-05
56,6,0.0
56,7,-0.0009405311753544795
56,8,0.0
56,9,0.0
56,10,-0.0
56,11,-1.964960657423244e-05
57,0,0.0
57,1,-0.0009405311753544795
57,2,0.0
57,3,0.0
57,4,-0.0
57,5,-1.964960657423244e-05
57,6,0.0
57,7,-0.0009601807819271111
57,8,0.0
57,9,0.0
57,10,-0.0
57,11,-1.9649606570499213e-05
58,0,0.0
58,1,-0.0009601807819271111
58,2,0.0
58,3,0.0
58,4,-0.0
58,5,-1.9649606570499213e-05
58,6,0.0
58,7,-0.0009798303884960508
58,8,0.0
58,9,0.0
58,10,-0.0
58,11,-1.9649606566861735e-05
59,0,0.0
59,1,-0.0009798303884960508
59,2,0.0
59,3,0.0
59,4,-0.0
59,5,-1.9649606566861735e-05
59,6,0.0
59,7,-0.0009994799950613995
59,8,0.0
59,9,0.0
59,10,-0.0
59,11,-1.9649606563333026e-05
60,0,0.0
60,1,-0.0009994799950613995
60,2,0.0
60,3,0.0
60,4,-0.0
60,5,-1.9649606563333026e-05
60,6,0.0
60,7,-0.0010191296016232778
60,8,0.0
60,9,0.0
60,10,-0.0
60,11,-1.9649606559940934e-05
61,0,0.0
61,1,-0.0010191296016232778
61,2,0.0
61,3,0.0
61,4,-0.0
61,5,-1.9649606559940934e-05
61,6,0.0
61,7,-0.0010387792081818137
61,8,0.0
61,9,0.0
61,10,-0.0
61,11,-1.9649606556663967e-05
62,0,0.0
62,1,-0.0010387792081818137
62,2,0.0
62,3,0.0
62,4,-0.0
62,5,-1.9649606556663967e-05
62,6,0.0
62,7,-0.001058428814737118
62,8,0.0
62,9,0.0
62,10,-0.0
62,11,-1.9649606553493255e-05
63,0,0.0
63,1,-0.001058428814737118
63,2,0.0
63,3,0.0
63,4,-0.0
63,5,-1.9649606553493255e-05
63,6,0.0
63,7,-0.0010780784212892946
63,8,0.0
63,9,0.0
63,10,-0.0
63,11,-1.9649606550422096e-05
64,0,0.0
64,1,-0.0010780784212892946
64,2,0.0
64,3,0.0
64,4,-0.0
64,5,-1.9649606550422096e-05
64,6,0.0
64,7,-0.001097728027838431
64,8,0.0
64,9,0.0
64,10,-0.0
64,11,-1.964960654742348e-05
65,0,0.0
65,1,-0.001097728027838431
65,2,0.0
65,3,0.0
65,4,-0.0
65,5,-1.964960654742348e-05
65,6,0.0
65,7,-0.0011173776343845973
65,8,0.0
65,9,0.0
65,10,-0.0
65,11,-1.964960654449026e-05
66,0,0.0
66,1,-0.0011173776343845973
66,2,0.0
66,3,0.0
66,4,-0.0
66,5,-1.964960654449026e-05
66,6,0.0
66,7,-0.001137027240927867
66,8,0.0
66,9,0.0
66,10,-0.0
66,11,-1.9649606541643802e-05
67,0,0.0
67,1,-0.001137027240927867
67,2,0.0
67,3,0.0
67,4,-0.0
67,5,-1.9649606541643802e-05
67,6,0.0
67,7,-0.0011566768474683075
67,8,0.0
67,9,0.0
67,10,-0.0
67,11,-1.964960653883715e-05
68,0,0.0
68,1,-0.0011566768474683075
68,2,0.0
68,3,0.0
68,4,-0.0
68,5,-1.964960653883715e-05
68,6,0.0
68,7,-0.0011763264540059783
68,8,0.0
68,9,0.0
68,10,-0.0
68,11,-1.9649606536117312e-05
69,0,0.0
69,1,-0.0011763264540059783
69,2,0.0
69,3,0.0
69,4,-0.0
69,5,-1.9649606536117312e-05
69,6,0.0
69,7,-0.0011959760605409775
69,8,0.0
69,9,0.0
69,10,-0.0
69,11,-1.9649606533510155e-05
70,0,0.0
70,1,-0.0011959760605409775
70,2,0.0
70,3,0.0
70,4,-0.0
70,5,-1.9649606533510155e-05
70,6,0.0
70,7,-0.0012156256670734185
70,8,0.0
70,9,0.0
70,10,-0.0
70,11,-1.964960653101782e-05
71,0,0.0
71,1,-0.0012156256670734185
71,2,0.0
71,3,0.0
71,4,-0.0
71,5,-1.964960653101782e-05
71,6,0.0
71,7,-0.0012352752736034243
71,8,0.0
71,9,0.0
71,10,-0.0
71,11,-1.964960652865806e-05
72,0,0.0
72,1,-0.0012352752736034243
72,2,0.0
72,3,0.0
72,4,-0.0
72,5,-1.964960652865806e-05
72,6,0.0
72,7,-0.0012549248801311224
72,8,0.0
72,9,0.0
72,10,-0.0
72,11,-1.9649606526419974e-05
73,0,0.0
73,1,-0.0012549248801311224
73,2,0.0
73,3,0.0
73,4,-0.0
73,5,-1.9649606526419974e-05
73,6,0.0
73,7,-0.0012745744866566365
73,8,0.0
73,9,0.0
73,10,-0.0
73,11,-1.964960652430799e-05
74,0,0.0
74,1,-0.0012745744866566365
74,2,0.0
74,3,0.0
74,4,-0.0
74,5,-1.964960652430799e-05
74,6,0.0
74,7,-0.0012942240931800829
74,8,0.0
74,9,0.0
74,10,-0.0
74,11,-1.964960652229931e-05
75,0,0.0
75,1,-0.0012942240931800829
75,2,0.0
75,3,0.0
75,4,-0.0
75,5,-1.964960652229931e-05
75,6,0.0
75,7,-0.0013138736997015791
75,8,0.0
75,9,0.0
75,10,-0.0
75,11,-1.9649606520427856e-05
76,0,0.0
76,1,-0.0013138736997015791
76,2,0.0
76,3,0.0
76,4,-0.0
76,5,-1.9649606520427856e-05
76,6,0.0
76,7,-0.001333523306221266
76,8,0.0
76,9,0.0
76,10,-0.0
76,11,-1.964960651870061e-05
77,0,0.0
77,1,-0.001333523306221266
77,2,0.0
77,3,0.0
77,4,-0.0
77,5,-1.964960651870061e-05
77,6,0.0
77,7,-0.0013531729127392814
77,8,0.0
77,9,0.0
77,10,-0.0
77,11,-1.9649606517103893e-05
78,0,0.0
78,1,-0.0013531729127392814
78,2,0.0
78,3,0.0
78,4,-0.0
78,5,-1.9649606517103893e-05
78,6,0.0
78,7,-0.0013728225192557457
78,8,0.0
78,9,0.0
78,10,-0.0
78,11,-1.9649606515612847e-05
79,0,0.0
79,1,-0.0013728225192557457
79,2,0.0
79,3,0.0
79,4,-0.0
79,5,-1.9649606515612847e-05
79,6,0.0
79,7,-0.001392472125770741
79,8,0.0
79,9,0.0
79,10,-0.0
79,11,-1.9649606514172213e-05
80,0,0.0
80,1,-0.001392472125770741
80,2,0.0
80,3,0.0
80,4,-0.0
80,5,-1.9649606514172213e-05
80,6,0.0
80,7,-0.0014121217322843104
80,8,0.0
80,9,0.0
80,10,-0.0
80,11,-1.964960651276669e-05
81,0,0.0
81,1,-0.0014121217322843104
81,2,0.0
81,3,0.0
81,4,-0.0
81,5,-1.964960651276669e-05
81,6,0.0
81,7,-0.0014317713387965057
81,8,0.0
81,9,0.0
81,10,-0.0
81,11,-1.9649606511434728e-05
82,0,0.0
82,1,-0.0014317713387965057
82,2,0.0
82,3,0.0
82,4,-0.0
82,5,-1.9649606511434728e-05
82,6,0.0
82,7,-0.0014514209453073976
82,8,0.0
82,9,0.0
82,10,-0.0
82,11,-1.9649606510168912e-05
83,0,0.0
83,1,-0.0014514209453073976
83,2,0.0
83,3,0.0
83,4,-0.0
83,5,-1.9649606510168912e-05
83,6,0.0
83,7,-0.001471070551817067
83,8,0.0
83,9,0.0
83,10,-0.0
83,11,-1.96496065090056e-05
84,0,0.0
84,1,-0.001471070551817067
84,2,0.0
84,3,0.0
84,4,-0.0
84,5,-1.96496065090056e-05
84,6,0.0
84,7,-0.0014907201583256112
84,8,0.0
84,9,0.0
84,10,-0.0
84,11,-1.9649606507929814e-05
85,0,0.0
85,1,-0.0014907201583256112
85,2,0.0
85,3,0.0
85,4,-0.0
85,5,-1.9649606507929814e-05
85,6,0.0
85,7,-0.0015103697648331154
85,8,0.0
85,9,0.0
85,10,-0.0
85,11,-1.9649606506938714e-05
86,0,0.0
86,1,-0.0015103697648331154
86,2,0.0
86,3,0.0
86,4,-0.0
86,5,-1.9649606506938714e-05
86,6,0.0
86,7,-0.0015300193713396752
86,8,0.0
86,9,0.0
86,10,-0.0
86,11,-1.9649606506057204e-05
87,0,0.0
87,1,-0.0015300193713396752
87,2,0.0
87,3,0.0
87,4,-0.0
87,5,-1.9649606506057204e-05
87,6,0.0
87,7,-0.0015496689778454215
87,8,0.0
87,9,0.0
87,10,-0.0
87,11,-1.9649606505333296e-05
88,0,0.0
88,1,-0.0015496689778454215
88,2,0.0
88,3,0.0
88,4,-0.0
88,5,-1.9649606505333296e-05
88,6,0.0
88,7,-0.0015693185843504913
88,8,0.0
88,9,0.0
88,10,-0.0
88,11,-1.964960650472037e-05
89,0,0.0
89,1,-0.0015693185843504913
89,2,0.0
89,3,0.0
89,4,-0.0
89,5,-1.964960650472037e-05
89,6,0.0
89,7,-0.001588968190854991
89,8,0.0
89,9,0.0
89,10,-0.0
89,11,-1.9649606504207453e-05
90,0,0.0
90,1,-0.001588968190854991
90,2,0.0
90,3,0.0
90,4,-0.0
90,5,-1.9649606504207453e-05
90,6,0.0
90,7,-0.0016086177973590318
90,8,0.0
90,9,0.0
90,10,-0.0
90,11,-1.9649606503821054e-05
91,0,0.0
91,1,-0.0016086177973590318
91,2,0.0
91,3,0.0
91,4,-0.0
91,5,-1.9649606503821054e-05
91,6,0.0
91,7,-0.001628267403862755
91,8,0.0
91,9,0.0
91,10,-0.0
91,11,-1.9649606503595218e-05
92,0,0.0
92,1,-0.001628267403862755
92,2,0.0
92,3,0.0
92,4,-0.0
92,5,-1.9649606503595218e-05
92,6,0.0
92,7,-0.0016479170103663025
92,8,0.0
92,9,0.0
92,10,-0.0
92,11,-1.9649606503485144e-05
93,0,0.0
93,1,-0.0016479170103663025
93,2,0.0
93,3,0.0
93,4,-0.0
93,5,-1.9649606503485144e-05
93,6,0.0
93,7,-0.0016675666168697741
93,8,0.0
93,9,0.0
93,10,-0.0
93,11,-1.9649606503455146e-05
94,0,0.0
94,1,-0.0016675666168697741
94,2,0.0
94,3,0.0
94,4,-0.0
94,5,-1.9649606503455146e-05
94,6,0.0
94,7,-0.0016872162233732312
94,8,0.0
94,9,0.0
94,10,-0.0
94,11,-1.964960650345984e-05
95,0,0.0
95,1,-0.0016872162233732312
95,2,0.0
95,3,0.0
95,4,-0.0
95,5,-1.964960650345984e-05
95,6,0.0
95,7,-0.0017068658298767078
95,8,0.0
95,9,0.0
95,10,-0.0
95,11,-1.964960650349909e-05
96,0,0.0
96,1,-0.0017068658298767078
96,2,0.0
96,3,0.0
96,4,-0.0
96,5,-1.964960650349909e-05
96,6,0.0
96,7,-0.001726515436380222
96,8,-0.0
96,9,0.0
96,10,0.0
96,11,-1.9649606503534083e-05
97,0,0.0
97,1,-0.001726515436380222
97,2,-0.0
97,3,0.0
97,4,0.0
97,5,-1.9649606503534083e-05
97,6,0.0
97,7,-0.0017461650428837617
97,8,0.0
97,9,0.0
97,10,0.0
97,11,-1.9649606503546093e-05
98,0,0.0
98,1,-0.0017461650428837617
98,2,0.0
98,3,0.0
98,4,0.0
98,5,-1.9649606503546093e-05
98,6,-0.0
98,7,-0.0017658146493873175
98,8,-0.0
98,9,-0.0
98,10,-0.0
98,11,-1.9649606503568916e-05
99,0,-0.0
99,1,-0.0017658146493873175
99,2,-0.0
99,3,-0.0
99,4,-0.0
99,5,-1.9649606503568916e-05
99,6,0.0
99,7,-0.001785464255890881
99,8,0.0
99,9,0.0
99,10,-0.0
99,11,-1.9649606503556204e-05
