Condensed DOF,U Value
413,-7.20548073427086893e-05
414,0.00000000000000000e+00
415,-3.78254928269318750e-03
416,0.00000000000000000e+00
417,0.00000000000000000e+00
418,-0.00000000000000000e+00
419,-7.20548073337406704e-05
420,0.00000000000000000e+00
421,-3.85460409002326507e-03
422,0.00000000000000000e+00
423,0.00000000000000000e+00
424,-0.00000000000000000e+00
425,-7.20548073252006403e-05
426,0.00000000000000000e+00
427,-3.92665889734503289e-03
428,0.00000000000000000e+00
429,0.00000000000000000e+00
430,-0.00000000000000000e+00
431,-7.20548073172003938e-05
432,0.00000000000000000e+00
433,-3.99871370465900312e-03
434,0.00000000000000000e+00
435,0.00000000000000000e+00
436,-0.00000000000000000e+00
437,-7.20548073096703386e-05
438,0.00000000000000000e+00
439,-4.07076851196559297e-03
440,0.00000000000000000e+00
441,0.00000000000000000e+00
442,-0.00000000000000000e+00
443,-7.20548073024875941e-05
444,0.00000000000000000e+00
445,-4.14282331926514071e-03
446,0.00000000000000000e+00
447,0.00000000000000000e+00
448,-0.00000000000000000e+00
449,-7.20548072956343386e-05
450,0.00000000000000000e+00
451,-4.21487812655804619e-03
452,0.00000000000000000e+00
453,0.00000000000000000e+00
454,-0.00000000000000000e+00
455,-7.20548072892758317e-05
456,0.00000000000000000e+00
457,-4.28693293384479687e-03
458,0.00000000000000000e+00
459,0.00000000000000000e+00
460,-0.00000000000000000e+00
461,-7.20548072833912431e-05
462,0.00000000000000000e+00
463,-4.35898774112583511e-03
464,0.00000000000000000e+00
465,0.00000000000000000e+00
466,-0.00000000000000000e+00
467,-7.20548072779069013e-05
468,0.00000000000000000e+00
469,-4.43104254840155122e-03
470,0.00000000000000000e+00
471,0.00000000000000000e+00
472,-0.00000000000000000e+00
473,-7.20548072728014339e-05
474,0.00000000000000000e+00
475,-4.50309735567227393e-03
476,0.00000000000000000e+00
477,0.00000000000000000e+00
478,-0.00000000000000000e+00
479,-7.20548072679539795e-05
480,0.00000000000000000e+00
481,-4.57515216293819839e-03
482,0.00000000000000000e+00
483,0.00000000000000000e+00
484,-0.00000000000000000e+00
485,-7.20548072632213015e-05
486,0.00000000000000000e+00
487,-4.64720697019949287e-03
488,0.00000000000000000e+00
489,0.00000000000000000e+00
490,-0.00000000000000000e+00
491,-7.20548072587302380e-05
492,0.00000000000000000e+00
493,-4.71926177745640805e-03
494,0.00000000000000000e+00
495,0.00000000000000000e+00
496,-0.00000000000000000e+00
497,-7.20548072544970655e-05
498,0.00000000000000000e+00
499,-4.79131658470918417e-03
500,0.00000000000000000e+00
501,0.00000000000000000e+00
502,-0.00000000000000000e+00
503,-7.20548072504881873e-05
504,0.00000000000000000e+00
505,-4.86337139195812049e-03
506,0.00000000000000000e+00
507,0.00000000000000000e+00
508,-0.00000000000000000e+00
509,-7.20548072468745008e-05
510,0.00000000000000000e+00
511,-4.93542619920364720e-03
512,0.00000000000000000e+00
513,0.00000000000000000e+00
514,-0.00000000000000000e+00
515,-7.20548072437369010e-05
516,0.00000000000000000e+00
517,-5.00748100644619627e-03
518,0.00000000000000000e+00
519,0.00000000000000000e+00
520,-0.00000000000000000e+00
521,-7.20548072409739066e-05
522,0.00000000000000000e+00
523,-5.07953581368618401e-03
524,0.00000000000000000e+00
525,0.00000000000000000e+00
526,-0.00000000000000000e+00
527,-7.20548072386778646e-05
528,0.00000000000000000e+00
529,-5.15159062092401462e-03
530,0.00000000000000000e+00
531,0.00000000000000000e+00
532,-0.00000000000000000e+00
533,-7.20548072367041288e-05
534,0.00000000000000000e+00
535,-5.22364542816002118e-03
536,0.00000000000000000e+00
537,0.00000000000000000e+00
538,-0.00000000000000000e+00
539,-7.20548072350814169e-05
540,0.00000000000000000e+00
541,-5.29570023539455929e-03
542,0.00000000000000000e+00
543,0.00000000000000000e+00
544,-0.00000000000000000e+00
545,-7.20548072338221974e-05
546,0.00000000000000000e+00
547,-5.36775504262807825e-03
548,0.00000000000000000e+00
549,0.00000000000000000e+00
550,-0.00000000000000000e+00
551,-7.20548072331240254e-05
552,0.00000000000000000e+00
553,-5.43980984986106465e-03
554,0.00000000000000000e+00
