Condensed DOF,U Value
566,0.00000000000000000e+00
567,0.00000000000000000e+00
568,-0.00000000000000000e+00
569,-8.86118509226491109e-05
570,0.00000000000000000e+00
571,-6.27646535074557251e-03
572,0.00000000000000000e+00
573,0.00000000000000000e+00
574,-0.00000000000000000e+00
575,-8.86182257954950511e-05
576,0.00000000000000000e+00
577,-6.36508532650618096e-03
578,-0.00000000000000000e+00
579,0.00000000000000000e+00
580,0.00000000000000000e+00
581,-8.86222757147596234e-05
582,0.00000000000000000e+00
583,-6.45370857720147829e-03
584,0.00000000000000000e+00
585,0.00000000000000000e+00
586,0.00000000000000000e+00
587,-8.86245256698451743e-05
588,-0.00000000000000000e+00
589,-6.54233352786285673e-03
590,-0.00000000000000000e+00
591,-0.00000000000000000e+00
592,-0.00000000000000000e+00
593,-8.86255006504202089e-05
594,0.00000000000000000e+00
595,-6.63095912851125856e-03
596,0.00000000000000000e+00
597,0.00000000000000000e+00
598,-0.00000000000000000e+00
599,-8.86257256458730875e-05
